t,value
1717312567,9
1717312597,9
1717312627,9
1717312657,9
1717312687,9
1717312717,9
1717312747,9
1717312777,9
1717312807,9
1717312837,9
1717312867,9
1717312897,9
1717312927,9
1717312957,9
1717312987,9
1717313017,9
1717313047,9
1717313077,9
1717313107,9
1717313137,9
1717313167,9
1717313197,9
1717313227,9
1717313257,9
1717313287,9
1717313317,9
1717313347,9
1717313377,9
1717313407,9
1717313437,9
1717313467,9
1717313497,9
1717313527,9
1717313557,9
1717313587,9
1717313617,9
1717313647,9
1717313677,9
1717313707,9
1717313737,9
1717313767,9
1717313797,9
1717313827,9
1717313857,9
1717313887,9
1717313917,9
1717313947,9
1717313977,9
1717314007,9
1717314037,9
1717314067,9
1717314097,9
1717314127,9
1717314157,9
1717314187,9
1717314217,9
1717314247,9
1717314277,9
1717314307,9
1717314337,9
1717314367,9
1717314397,9
1717314427,9
1717314457,9
1717314487,9
1717314517,9
1717314547,9
1717314577,9
1717314607,9
1717314637,9
1717314667,9
1717314697,9
1717314727,9
1717314757,9
1717314787,9
1717314817,9
1717314847,9
1717314877,9
1717314907,9
1717314937,9
1717314967,9
1717314997,9
1717315027,9
1717315057,9
1717315087,9
1717315117,9
1717315148,9
1717315178,9
1717315208,9
1717315238,9
1717315268,9
1717315298,9
1717315328,9
1717315358,9
1717315388,9
1717315418,9
1717315448,9
1717315478,9
1717315508,9
1717315538,9
1717315568,9
1717315598,9
1717315628,9
1717315658,9
1717315688,9
1717315718,9
1717315748,9
1717315778,9
1717315808,9
1717315838,9
1717315868,9
1717315898,9
1717315928,9
1717315958,9
1717315988,9
1717316018,9
1717316048,9
1717316078,9
1717316108,9
1717316138,9
1717316168,9
1717316198,9
1717316228,9
1717316258,9
1717316288,9
1717316318,9
1717316348,9
1717316378,9
1717316408,9
1717316438,9
1717316468,9
1717316498,9
1717316528,9
1717316558,9
1717316588,9
1717316618,9
1717316648,9
1717316678,9
1717316708,9
1717316738,9
1717316768,9
1717316798,9
1717316828,9
1717316858,9
1717316888,9
1717316918,9
1717316948,9
1717316978,9
1717317008,9
1717317038,9
1717317068,9
1717317098,9
1717317128,9
1717317158,9
1717317188,9
1717317218,9
1717317248,9
1717317278,9
1717317308,9
1717317338,9
1717317368,9
1717317398,9
1717317428,9
1717317458,9
1717317488,9
1717317518,9
1717317548,9
1717317578,9
1717317608,9
1717317638,9
1717317668,9
1717317698,9
1717317728,9
1717317758,9
1717325544,9
1717325574,9
1717325604,9
1717325634,9
1717325664,9
1717325694,9
1717325724,9
1717325754,9
1717325784,9
1717325814,9
1717325844,9
1717325874,9
1717325904,9
1717325934,9
1717325964,9
1717325994,9
1717326024,9
1717326054,9
1717326084,9
1717326114,9
1717326144,9
1717326174,9
1717326204,9
1717326234,9
1717326264,9
1717326294,9
1717326324,9
1717326354,9
1717326384,9
1717326414,9
1717326444,9
1717326474,9
1717326504,9
1717326534,9
1717326564,9
1717326594,9
1717326624,9
1717326654,9
1717326685,9
1717326715,9
1717326745,9
1717326775,9
1717326805,9
1717326835,9
1717326865,9
1717326895,9
1717326925,9
1717326955,9
1717326985,9
1717327015,9
1717327045,9
1717327075,9
1717327105,9
1717327135,9
1717327165,9
1717327195,9
1717327225,9
