t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1717301491,1982,0.871726,0.000000,0.000000,0.000000,events/second
1717301521,2010,0.872521,0.000000,0.000000,0.000000,events/second
1717301551,2033,0.871152,0.000000,0.000000,0.000000,events/second
1717301581,2061,0.871939,0.000000,0.000000,0.000000,events/second
1717301611,2084,0.870615,0.000000,0.000000,0.000000,events/second
1717301641,2115,0.872628,0.000000,0.000000,0.000000,events/second
1717301671,2138,0.871328,0.000000,0.000000,0.000000,events/second
1717301701,2166,0.872076,0.000000,0.000000,0.000000,events/second
1717301731,2189,0.870816,0.000000,0.000000,0.000000,events/second
1717301761,2217,0.871552,0.000000,0.000000,0.000000,events/second
1717301791,2240,0.870326,0.000000,0.000000,0.000000,events/second
1717301821,2268,0.871046,0.000000,0.000000,0.000000,events/second
1717301851,2291,0.869854,0.000000,0.000000,0.000000,events/second
1717301881,2319,0.870567,0.000000,0.000000,0.000000,events/second
1717301911,2342,0.869406,0.000000,0.000000,0.000000,events/second
1717301941,2370,0.870105,0.000000,0.000000,0.000000,events/second
1717301971,2393,0.868974,0.000000,0.000000,0.000000,events/second
1717302001,2421,0.869663,0.000000,0.000000,0.000000,events/second
1717302031,2444,0.868559,0.000000,0.000000,0.000000,events/second
1717302061,2472,0.869240,0.000000,0.000000,0.000000,events/second
1717302091,2495,0.868168,0.000000,0.000000,0.000000,events/second
1717302121,2523,0.868839,0.000000,0.000000,0.000000,events/second
1717302151,2546,0.867792,0.000000,0.000000,0.000000,events/second
1717302181,2574,0.868451,0.000000,0.000000,0.000000,events/second
1717302211,2597,0.867428,0.000000,0.000000,0.000000,events/second
1717302241,2630,0.869730,0.000000,0.000000,0.000000,events/second
1717302271,2653,0.868716,0.000000,0.000000,0.000000,events/second
1717302301,2681,0.869340,0.000000,0.000000,0.000000,events/second
1717302331,2704,0.868344,0.000000,0.000000,0.000000,events/second
1717302361,2732,0.868957,0.000000,0.000000,0.000000,events/second
1717302391,2755,0.867985,0.000000,0.000000,0.000000,events/second
1717302421,2783,0.868593,0.000000,0.000000,0.000000,events/second
1717302451,2806,0.867640,0.000000,0.000000,0.000000,events/second
1717302481,2834,0.868242,0.000000,0.000000,0.000000,events/second
1717302511,2857,0.867312,0.000000,0.000000,0.000000,events/second
1717302541,2885,0.867901,0.000000,0.000000,0.000000,events/second
1717302571,2908,0.866994,0.000000,0.000000,0.000000,events/second
